"2018","type","DGP","niter"
-0.109958501428641,"est",1,86
0.0690132036609853,"se",1,86
1,"coverage",1,86
36.7726159095764,"time",1,86
-0.398114230612424,"est",2,86
0.298364742744776,"se",2,86
1,"coverage",2,86
32.0199449062347,"time",2,86
0.0446143331090303,"est",1,87
0.0651414108041552,"se",1,87
1,"coverage",1,87
38.7017159461975,"time",1,87
0.300504966624264,"est",2,87
0.227387229620587,"se",2,87
1,"coverage",2,87
34.1656081676483,"time",2,87
0.0598519718238917,"est",1,88
0.0709558551076744,"se",1,88
1,"coverage",1,88
40.7301790714264,"time",1,88
-0.20225833093911,"est",2,88
0.299652998901298,"se",2,88
1,"coverage",2,88
46.4436881542206,"time",2,88
0.022384355114613,"est",1,89
0.0689505459794989,"se",1,89
1,"coverage",1,89
34.2236959934235,"time",1,89
0.255181029606507,"est",2,89
0.278244074307494,"se",2,89
1,"coverage",2,89
29.9901189804077,"time",2,89
0.00739020672989366,"est",1,90
0.0797164002036638,"se",1,90
1,"coverage",1,90
34.8026580810547,"time",1,90
-0.28452707076405,"est",2,90
0.299886141964192,"se",2,90
1,"coverage",2,90
30.1905300617218,"time",2,90
0.0500642732156216,"est",1,91
0.0558555469418279,"se",1,91
1,"coverage",1,91
43.7129349708557,"time",1,91
-0.0646674718313811,"est",2,91
0.274473150872258,"se",2,91
1,"coverage",2,91
32.3685460090637,"time",2,91
0.0559418984126632,"est",1,92
0.0681254024574771,"se",1,92
1,"coverage",1,92
36.1128768920898,"time",1,92
0.308896072014075,"est",2,92
0.261724359805088,"se",2,92
1,"coverage",2,92
40.5776989459991,"time",2,92
0.0125491180277759,"est",1,93
0.0539708656168026,"se",1,93
1,"coverage",1,93
36.02751994133,"time",1,93
0.00579956378595448,"est",2,93
0.277474651795041,"se",2,93
1,"coverage",2,93
35.0586409568787,"time",2,93
